TTB ID,Permit No.,Serial Number,Completed Date,Fanciful Name,Brand Name,Origin,Origin Desc,Class/Type,Class/Type Desc
'19091001000590',FL-I-21741,191909,01/07/2026,,LA MAGIA,50,ITALY,80,TABLE RED WINE
'19091001000603',FL-I-21741,191910,01/07/2026,AGAPANTO,PODERE CONCA,50,ITALY,80,TABLE RED WINE
'19091001000614',FL-I-21741,191911,01/07/2026,,LE MORE BIANCHE,50,ITALY,80,TABLE RED WINE
'19091001000626',FL-I-21741,191912,01/07/2026,SUPERIORE,LE MORE BIANCHE,50,ITALY,80,TABLE RED WINE
'19091001000633',FL-I-21741,191913,01/07/2026,VIGNA SAN BERNARDO,LE MORE BIANCHE,50,ITALY,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'19092001000964',DSP-CA-20045,190004,04/28/2025,ANGELICANO,VERVET,01,CALIFORNIA,649,OTHER SPECIALTIES & PROPRIETARIES
'19119001000799',DSP-MI-20010,190003,03/21/2025,SUMMER,DETROIT CITY DISTILLERY,06,MICHIGAN,410,U.S. RUM (GOLD)
'19134001001082',DSP-MT-20011,190005,03/28/2025,BARREL-RESTED AGAVE,SPOTTED BEAR SPIRITS,30,MONTANA,649,OTHER SPECIALTIES & PROPRIETARIES
'19154001000965',WA-I-21156,190206,09/10/2025,ARBOL,VINICOLA LA CARRODILLA,81,MEXICO,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'19156001000026',DSP-CA-20045,190008,04/28/2025,SUNDOWNER,VERVET,01,CALIFORNIA,649,OTHER SPECIALTIES & PROPRIETARIES
'19166001000152',BR-OR-21186,190001,12/18/2025,,JUICE WILLIAMS,38,OREGON,902,ALE
'19166001000155',BR-OR-21186,190004,01/23/2026,,MERRY DANKSTER,38,OREGON,902,ALE
'19168001001116',BR-OR-21186,190007,07/23/2025,,JAMMY PANTS,38,OREGON,906,MALT BEVERAGES SPECIALITIES - FLAVORED
'19169001000461',CA-I-21462,190037,03/05/2026,,MASIA D´OR,52,SPAIN,84,SPARKLING WINE/CHAMPAGNE
'19177001001272',DSP-TX-20161,190002,12/08/2025,,NATIVE LIMITED,44,TEXAS,142,RYE WHISKY
'19177001001274',DSP-TX-20161,190003,12/08/2025,,NATIVE LIMITED,44,TEXAS,101,STRAIGHT BOURBON WHISKY
'19178001001133',BR-OR-21186,190010,12/19/2025,,RIPE,38,OREGON,902,ALE
'19178001001144',BR-OR-21186,190012,12/19/2025,,OVER RIPE,38,OREGON,902,ALE
'19186001000461',BR-OR-21186,190015,12/18/2025,,JUICE WILLIAMS,38,OREGON,902,ALE
'19186001000481',BR-OR-21186,190017,07/23/2025,,JAMMY PANTS,38,OREGON,906,MALT BEVERAGES SPECIALITIES - FLAVORED
'19186001000488',BR-OR-21186,190019,12/19/2025,,RIPE,38,OREGON,902,ALE
'19189001001119',DSP-TX-20161,190004,12/08/2025,,BARREL & BANTER,44,TEXAS,101,STRAIGHT BOURBON WHISKY
'19189001001123',DSP-TX-20161,190006,12/08/2025,,BARREL & BANTER,44,TEXAS,140,WHISKY
'19190001001194',DSP-CA-20189,190101,03/20/2025,,OZUMO,01,CALIFORNIA,301,VODKA 80-89 PROOF
'19190001001200',DSP-CA-20189,190102,03/20/2025,HAND CRAFTED & SMALL BATCH,OZUMO,01,CALIFORNIA,410,U.S. RUM (GOLD)
'19190001001203',DSP-CA-20189,190103,03/20/2025,HAND CRAFTED & 4XDISTILLED,OZUMO,01,CALIFORNIA,219,OTHER GIN
'19192001000811',CA-I-16546,190003,03/25/2025,,SHUCHTER FAMILY,51,FRANCE,351,VODKA 80-89 PROOF FB
'19197001000781',BWN-NH-15024,19WINI,07/16/2025,,HERMIT WOODS WINERY,33,NEW HAMPSHIRE,82,TABLE FLAVORED WINE
'19204001000085',DSP-TX-20161,190007,12/08/2025,,LOCKWOOD DISTILLING,44,TEXAS,301,VODKA 80-89 PROOF
'19204001000087',DSP-TX-20161,190008,12/08/2025,,LOCKWOOD DISTILLING,44,TEXAS,101,STRAIGHT BOURBON WHISKY
'19204001000089',DSP-TX-20161,190009,12/08/2025,,LOCKWOOD DISTILLING,44,TEXAS,400,UR.S. RUM (WHITE)
'19204001000090',DSP-TX-20161,190010,12/08/2025,,LOCKWOOD DISTILLING,44,TEXAS,520,OTHER DOMESTIC GRAPE BRANDY
'19204001000092',DSP-TX-20161,190011,12/08/2025,,LOCKWOOD DISTILLING,44,TEXAS,101,STRAIGHT BOURBON WHISKY
'19204001000095',DSP-TX-20161,190012,12/08/2025,,LOCKWOOD DISTILLING,44,TEXAS,209,OTHER DISTILLED GIN
'19204001001301',DSP-TX-20161,190013,12/08/2025,,LOCKWOOD DISTILLING,44,TEXAS,102,STRAIGHT RYE WHISKY
'19204001001331',DSP-TX-20161,190014,12/08/2025,,LOCKWOOD DISTILLING,44,TEXAS,140,WHISKY
'19206001000867',BW-OH-319,190017,04/22/2025,VENOM,RAINBOW HILLS WINERY, LLC,09,OHIO,80,TABLE RED WINE
'19207001000623',OH-I-21044,190001,09/20/2025,VIVA AGAVE MADURO,CANTERA NEGRA,81,MEXICO,699,OTHER SPECIALTIES & PROPRIETARIES
'19210001000714',FL-I-21741,190701,01/07/2026,CABERNET DEL VENETO,VILLA ALMADI,50,ITALY,80,TABLE RED WINE
'19210001000725',FL-I-21741,190702,01/07/2026,,FONTANAVECCHIA,50,ITALY,81,TABLE WHITE WINE
'19210001000755',FL-I-21741,190307,01/07/2026,,FONTANAVECCHIA,50,ITALY,81,TABLE WHITE WINE
'19210001000772',FL-I-21741,190407,01/07/2026,LIBERO,FONTANAVECCHIA,50,ITALY,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'05250001000138',BW-OR-162,050415,03/11/2024,PINOTOPIA,PUGO MASON EMPIRICAL SOLUTIONS,38,OREGON,80,TABLE RED WINE
'06178001000152',BW-OR-162,06PM01,03/11/2024,PINOTOPIA,PUGO MASON EMPIRICAL SOLUTIONS,38,OREGON,81,TABLE WHITE WINE
'06180001000132',BW-OR-162,06PM02,03/11/2024,CORK OFF,PUGO MASON EMPIRICAL SOLUTIONS,38,OREGON,82,TABLE FLAVORED WINE
'08212001000263',BW-OR-162,085683,03/11/2024,,WILLAMETTE FALLS LOCK FEST,38,OREGON,81,TABLE WHITE WINE
'08212001000265',BW-OR-162,085684,03/11/2024,,WILLAMETTE FALLS LOCK FEST,38,OREGON,80,TABLE RED WINE
'10149001000001',BW-OR-162,100003,03/11/2024,,MONTESQUEIU WINERY,38,OREGON,81,TABLE WHITE WINE
'10222001000258',BW-OR-162,100009,03/11/2024,,ATOMIC WINEWORKS,38,OREGON,81,TABLE WHITE WINE
'10222001000266',BW-OR-162,100010,03/11/2024,,ST. JOHN'S CELLARS,38,OREGON,81,TABLE WHITE WINE
'10222001000274',BW-OR-162,100011,03/11/2024,,HELLGATE CELLARS,38,OREGON,81,TABLE WHITE WINE
'12095001000614',BW-OR-162,120002,03/11/2024,,SIERRA PEAKS,38,OREGON,80,TABLE RED WINE
'15155001000472',NY-I-21183,150001,03/09/2024,,MICHEL VATTAN ARGILE,51,FRANCE,81,TABLE WHITE WINE
'15155001000477',NY-I-21183,150002,03/09/2024,,MICHEL VATTAN CALCAIRE,51,FRANCE,81,TABLE WHITE WINE
'15155001000529',NY-I-21183,150003,03/09/2024,,CHATEAU L'ESPERANCE CUVEE TROIS FRERES,51,FRANCE,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'15155001000538',NY-I-21183,150005,03/09/2024,,CHATEAU L'ESPERANCE INSTINCT,51,FRANCE,81,TABLE WHITE WINE
'15155001000539',NY-I-21183,150006,03/09/2024,,CHATEAU L'ESPERANCE LES CEDRES,51,FRANCE,80,TABLE RED WINE
'15181001000377',NY-I-21183,150009,03/09/2024,,DOMAINE DES TILLEULS LS QUATRE CHANTEAUX,51,FRANCE,81,TABLE WHITE WINE
'15181001000487',NY-I-21183,150011,03/09/2024,,MOURIESSE VINUM PIERRE D'AMBRE,51,FRANCE,80,TABLE RED WINE
'15181001000500',NY-I-21183,150012,03/09/2024,,MOURIESSE VINUM PIERRE D'AMBRE,51,FRANCE,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'15181001000507',NY-I-21183,150013,03/09/2024,,MOURIESSE VINUM TOUR D'AMBRE,51,FRANCE,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'15183001000138',NY-I-21183,150014,03/09/2024,CUVEE DES AMBASSADEURS GRAND CRU,COMTE AUDOIN DE DAMPIERRE CHAMPAGNE,51,FRANCE,84,SPARKLING WINE/CHAMPAGNE
'15183001000143',NY-I-21183,150015,03/09/2024,CUVEE DES AMBASSADEURS BLANC DE BLANC,COMTE AUDOIN DE DAMPIERRE CHAMPAGNE,51,FRANCE,84,SPARKLING WINE/CHAMPAGNE
'15183001000155',NY-I-21183,150016,03/09/2024,CUVEE DES AMBASSADEURS PREMIER CRU,COMTE AUDOIN DE DAMPIERRE CHAMPAGNE,51,FRANCE,84,SPARKLING WINE/CHAMPAGNE
'15183001000162',NY-I-21183,150017,03/09/2024,CUVEE DES AMBASSADEURS PREMIER CRU ROSE,COMTES DE DAMPIERRE,51,FRANCE,84,SPARKLING WINE/CHAMPAGNE
'15183001000165',NY-I-21183,150018,03/09/2024,CUVEE GENERAL PATTON,COMTES DE DAMPIERRE,51,FRANCE,84,SPARKLING WINE/CHAMPAGNE
'15183001000169',NY-I-21183,150019,03/09/2024,FAMILY RESERVE,COMTE AUDOIN DE DAMPIERRE,51,FRANCE,84,SPARKLING WINE/CHAMPAGNE
'15183001000173',NY-I-21183,150020,03/09/2024,GRANDE CUVEE,COMTE AUDOIN DE DAMPIERRE,51,FRANCE,84,SPARKLING WINE/CHAMPAGNE
'15183001000177',NY-I-21183,150021,03/09/2024,CUVEE PRESTIGE,COMTE AUDOIN DE DAMPIERRE,51,FRANCE,84,SPARKLING WINE/CHAMPAGNE
'15184001000243',NY-I-21183,150022,03/09/2024,,CHATEAU DU JUGE,51,FRANCE,81,TABLE WHITE WINE
'15184001000249',NY-I-21183,150023,03/09/2024,,CHATEAU DU JUGE,51,FRANCE,80,TABLE RED WINE
'15184001000262',NY-I-21183,150025,03/09/2024,,CHATEAU DU MOURET,51,FRANCE,80,TABLE RED WINE
'15184001000265',NY-I-21183,150026,03/09/2024,,CHATEAU DU JUGE,51,FRANCE,81,TABLE WHITE WINE
'15187001000305',NY-I-21183,150028,03/09/2024,SIGNATURE,DOMAINE DES AMOURIERS,51,FRANCE,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'15187001000316',NY-I-21183,150029,03/09/2024,HAUTES TERRASSES,DOMAINE DES AMOURIERS,51,FRANCE,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'15187001000406',NY-I-21183,150030,03/09/2024,,CHATEAU LACOMBE CADIOT,51,FRANCE,80,TABLE RED WINE
'15187001000415',NY-I-21183,150031,03/09/2024,,COMTE D AMANVILLE,51,FRANCE,80,TABLE RED WINE
'15187001000420',NY-I-21183,150032,03/09/2024,,MARQUIS DU BOIS,51,FRANCE,80,TABLE RED WINE
'15195001000531',NY-I-21183,150033,03/12/2024,,DOMAINE DES AUZIERES,51,FRANCE,80,TABLE RED WINE
'15195001000541',NY-I-21183,150035,03/12/2024,,DOMAINE DES AUZIERES ROAIX,51,FRANCE,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'15195001000546',NY-I-21183,150036,03/12/2024,,DOMAINE DES AUZIERES,51,FRANCE,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'16101001000068',NY-I-21183,160002,03/09/2024,,CHATEAU PENEAU,51,FRANCE,81,TABLE WHITE WINE
'16101001000071',NY-I-21183,160003,03/09/2024,,CHATEAU PENEAU,51,FRANCE,80,TABLE RED WINE
'16221001000085',NY-I-21183,160088,03/09/2024,,MICHEL VATTAN,51,FRANCE,80,TABLE RED WINE
'16252001000030',NY-I-21183,169816,03/09/2024,,DUFOULEUR PERE & FILS,51,FRANCE,80,TABLE RED WINE
'17173001000071',NY-I-21183,170002,03/09/2024,,CHATEAU L'ESPERANCE LES ORIGINES,51,FRANCE,80,TABLE RED WINE
'18031001001032',NY-I-21183,180001,03/09/2024,,CHATEAU BOYREIN,51,FRANCE,81,TABLE WHITE WINE
'18031001001039',NY-I-21183,180002,03/09/2024,,CHATEAU BIBEY,51,FRANCE,80,TABLE RED WINE
'24059001000603',DSP-CO-20140,240003,03/06/2024,OUTRIGGER,MONSTER BREWING,13,COLORADO,644,RUM SPECIALTIES
'24059001000611',BWN-CA-22165,240001,03/01/2024,,RIDEAU VINEYARD,01,CALIFORNIA,80,TABLE RED WINE
'24059001000613',OH-I-15067,24CM01,03/01/2024,,CIRELLI,50,ITALY,80,TABLE RED WINE
'24059001000614',BWN-AZ-21085,240230,03/04/2024,SPICY SIPS,SUPERSTITION CELLARS,11,ARIZONA,87M,HONEY BASED DESSERT WINE
'24059001000628',BR-MA-NIG-15000,240219,03/12/2024,RASPBERRY GRAPEFRUIT WHEAT ALE,FRUITY WITH A BOOTY,26,MASSACHUSETTS,906,MALT BEVERAGES SPECIALITIES - FLAVORED
'24059001000634',BW-CA-5417,240207,03/01/2024,,THORNTON,01,CALIFORNIA,80,TABLE RED WINE
'24059001000638',OR-I-21049,24CH02,03/01/2024,LES SALINES,VIGNOBLE GILBERT CHON,51,FRANCE,81,TABLE WHITE WINE
'24059001000640',CA-I-15163,24015D,03/01/2024,HAUTES COLLINES,LA VERRERIE,51,FRANCE,81,TABLE WHITE WINE
'24059001000645',NY-I-1727,2493H3,03/01/2024,,PAGUS DE LAGRANGE,51,FRANCE,80,TABLE RED WINE
'24059001000647',DSP-CO-20140,240004,03/06/2024,TOM COLLINS,MONSTER BREWING,13,COLORADO,742,COLLINS
'18044001000626',NY-I-21183,180006,03/09/2024,,CUVEE SUZANNE,51,FRANCE,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'18044001000640',NY-I-21183,180004,03/09/2024,,CUVEE SUZANNE,51,FRANCE,80,TABLE RED WINE
'18046001000363',BR-MO-21043,180001,03/12/2024,,WEST BOTTOMS INDIA PALE ALE,29,MISSOURI,902,ALE
'18059001000236',NY-I-21183,180007,03/09/2024,,HAUT-BLANVILLE,51,FRANCE,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'18075001000541',NY-I-21183,180008,03/09/2024,,PURITY,51,FRANCE,80,TABLE RED WINE
'18077001000164',NY-I-21183,180009,03/09/2024,,HAUT-BLANVILLE,51,FRANCE,81,TABLE WHITE WINE
'18355001000211',NY-I-21183,181221,03/09/2024,,DOMAINE LAVALLEE,51,FRANCE,80,TABLE RED WINE
'19037001000207',NY-I-21183,190001,03/09/2024,,CHATEAU BOYREIN,51,FRANCE,80,TABLE RED WINE
'19217001000035',BR-MD-20024,190805,03/11/2024,,SOUL MEGA,25,MARYLAND,902,ALE
'19220001000260',BR-MD-20024,190808,03/11/2024,WORLDWIDE AMERICAN PALE ALE,SOUL MEGA,25,MARYLAND,902,ALE
'19240001000187',NY-I-21183,190828,03/09/2024,,DOMAINE FOND MOIROUX,51,FRANCE,80,TABLE RED WINE
'20031001000343',DSP-UT-20002,200131,03/06/2024,BOILERMAKER,SUGAR HOUSE DISTILLERY,45,UTAH,641,WHISKY SPECIALTIES
'20080001000881',NY-I-21183,200005,03/09/2024,,DOMAINE CHEVALLIER,51,FRANCE,81,TABLE WHITE WINE
'20080001000883',NY-I-21183,200006,03/09/2024,,DOMAINE CHEVALLIER,51,FRANCE,81,TABLE WHITE WINE
'20167001000631',DSP-GA-20006,200010,03/13/2024,,WORLD WHISKY SOCIETY RESERVE COLLECTION,08,GEORGIA,101,STRAIGHT BOURBON WHISKY
'21073001000083',NY-I-21183,210001,03/09/2024,MAISON FEU DE BENNE,CELLAR HOUND ROSE,51,FRANCE,80A,ROSE WINE
'22068001000096',NY-I-21183,220003,03/09/2024,,PET NAT BY ETIENNE BLANC,51,FRANCE,84,SPARKLING WINE/CHAMPAGNE
'22173001000287',NY-I-21183,220008,03/09/2024,,DOMAINE SAINT VINCENT CUVEE SAINT PIERRE,51,FRANCE,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'23034001000123',VA-I-21256,238189,03/01/2024,,MONTE DE PINHEIROS,54,PORTUGAL,80,TABLE RED WINE
'23112001000054',IL-I-21396,230011,03/12/2024,,EDETANORUM,52,SPAIN,81,TABLE WHITE WINE
'23112001000058',IL-I-21396,230012,03/12/2024,,VINESTRELLA,52,SPAIN,80,TABLE RED WINE
'23112001000061',IL-I-21396,230013,03/12/2024,,EDETANORUM,52,SPAIN,80A,ROSE WINE
'23112001000064',IL-I-21396,230014,03/12/2024,,EDETANORUM,52,SPAIN,80,TABLE RED WINE
'23135001000117',VA-I-15012,232727,03/05/2024,,ST FROISSART,51,FRANCE,84,SPARKLING WINE/CHAMPAGNE
'23143001000674',DSP-NY-21177,230001,03/06/2024,AMARO JOSEPHINE,FACCIA BRUTTO ,02,NEW YORK,615,HERBS AND SEEDS SCHNAPPS LIQUEUR
'23157001000037',BR-CO-21249,230020,03/04/2024,,COSMIC SAUCE,51,FRANCE,952,ALE
'23198001000638',BR-MD-20024,230716,03/11/2024,RHYTHM & BEAUTY BLACK LAGER,SOUL MEGA,25,MARYLAND,901,BEER
'23198001000644',BR-MD-20024,230716,03/11/2024,RHYTHM AND BEAUTY BLACK LAGER,SOUL MEGA,25,MARYLAND,901,BEER
'23209001000499',BR-NJ-RHB-15000,230042,03/01/2024,SWEET BABY SWIRL!,DUCLAW,03,NEW JERSEY,906,MALT BEVERAGES SPECIALITIES - FLAVORED
'23209001000526',BR-NJ-RHB-15000,230044,03/01/2024,THE PASTRYARCHY UNICORN FARTS AFTER DARK,DUCLAW,03,NEW JERSEY,906,MALT BEVERAGES SPECIALITIES - FLAVORED
'23229001000919',DSP-GA-20073,23011L,03/05/2024,,DOC HOLLIDAY,08,GEORGIA,101,STRAIGHT BOURBON WHISKY
'23237001000356',DSP-CA-131,230721,03/01/2024,DESERT WATER,MADRE,01,CALIFORNIA,649,OTHER SPECIALTIES & PROPRIETARIES
'23237001000437',DSP-CA-131,230724,03/08/2024,DESERT WATER,MADRE,01,CALIFORNIA,649,OTHER SPECIALTIES & PROPRIETARIES
'23237001000457',DSP-CA-131,230725,03/07/2024,DESERT WATER,MADRE,01,CALIFORNIA,649,OTHER SPECIALTIES & PROPRIETARIES
'23240001000076',BR-SC-21162,230025,03/01/2024,POMELO GRAPEFRUIT,ISLAND,41,SOUTH CAROLINA,906,MALT BEVERAGES SPECIALITIES - FLAVORED
'23242001000571',DSP-FL-20088,230024,03/05/2024,SPARKLING RUM COCKTAIL,SANDY BOTTOM,16,FLORIDA,644,RUM SPECIALTIES
'23242001000862',BR-TX-20064,235556,03/07/2024,,BARREL TRICKS,44,TEXAS,904,STOUT
'23243001000815',DSP-TN-21009,230036,03/07/2024,,JESSE JAMES,43,TENNESSEE,141,BOURBON WHISKY
'23243001000995',CA-I-15517,230047,03/06/2024,ORANGE,GEORGES DUBOEUF,51,FRANCE,81,TABLE WHITE WINE
'23244001000227',BWN-CA-21412,231636,03/06/2024,,RIVER ROAD FAMILY VINEYARDS,01,CALIFORNIA,81,TABLE WHITE WINE
'23248001000111',MI-I-21104,230006,03/12/2024,POETRIA NOVA SELEZIONE DEL SAGGIO,DE VINOSALVO,50,ITALY,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'23251001000838',BW-CA-3654,234926,03/13/2024,,COASTAL ESTATES,01,CALIFORNIA,80,TABLE RED WINE
'23312001000877',BWN-CA-23771,230004,03/11/2024,FILLMORE,BOB CABRAL WINES,01,CALIFORNIA,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'23325001000101',VA-I-21276,234123,03/13/2024,,FT,50,ITALY,84,SPARKLING WINE/CHAMPAGNE
'23329001000080',IL-I-21396,230015,03/12/2024,,VINESTRELLA,52,SPAIN,80,TABLE RED WINE
'23329001000086',IL-I-21396,230016,03/12/2024,,VINESTRELLA,52,SPAIN,80,TABLE RED WINE
'23341001000073',PR-I-768,230084,03/04/2024,,ABSOLUT VODKA,5B,SWEDEN,351,VODKA 80-89 PROOF FB
'23347001000676',DSP-WI-20103,230003,03/07/2024,GRAPEFRUIT CRAFT COCKTAIL,3 PUTT,48,WISCONSIN,739,OTHER COCKTAILS (UNDER 48 PROOF)
'23356001000392',BR-OH-20101,230015,03/07/2024,PROSPERITY WHEAT,MARKET GARDEN BREWERY,09,OHIO,902,ALE
'24003001000055',BWN-CA-15020,241694,03/13/2024,SHAMAYIM,MEGED,01,CALIFORNIA,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'24005001000486',BR-TX-20507,240026,03/13/2024,DUBLIN DOWN - DRY IRISH STYLE STOUT,RUSTY AXE BREWING COMPANY,44,TEXAS,904,STOUT
'24008001000361',BWN-SD-15000,240001,03/12/2024,,WILDE PRAIRIE WINERY,42,SOUTH DAKOTA,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'24022001000977',BWN-CA-23563,24GRBL,03/04/2024,,SOUPIR WINES,01,CALIFORNIA,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'24023001000315',BWN-CO-21163,240001,03/11/2024,,ALLUVIAL FARM AND VINEYARD,13,COLORADO,80,TABLE RED WINE
'24024001000472',BWN-NC-21056,24SPK8,03/05/2024,,JAMES CREEK CIDER HOUSE,35,NORTH CAROLINA,84,SPARKLING WINE/CHAMPAGNE
'24024001000529',BWN-NC-21056,24SAWK,03/05/2024,,JAMES CREEK CIDER HOUSE,35,NORTH CAROLINA,84,SPARKLING WINE/CHAMPAGNE
'24026001000146',BWN-OH-21303,24FR01,03/04/2024,COSMIC BERRY,REVOLUTION ROCKBRIDGE,09,OHIO,82,TABLE FLAVORED WINE
'24029001000320',BR-VA-20299,246589,03/05/2024,CORVETTE STEVE,ASLIN BEER CO,05,VIRGINIA,906,MALT BEVERAGES SPECIALITIES - FLAVORED
'24029001000640',BWN-WA-15128,2423GV,03/04/2024,,GILBERT CELLARS,07,WASHINGTON,81,TABLE WHITE WINE
'24029001000652',BWN-WA-15128,2423UN,03/04/2024,,GILBERT CELLARS,07,WASHINGTON,81,TABLE WHITE WINE
'24032001000003',BWN-IL-21060,247001,03/04/2024,,SECOND CITY MEADERY,00,AMERICAN,80,TABLE RED WINE
'24033001000614',OH-I-21081,240184,03/07/2024,MONT MÈS CUVÉE ROSSO,CASTELFEDER,50,ITALY,80,TABLE RED WINE
'24037001000245',NY-I-1039,240037,03/06/2024,,OZU BY OTAZU,52,SPAIN,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'24037001000411',BWN-MI-21428,240001,03/07/2024,,DOMAINE CIGOGNE,06,MICHIGAN,80,TABLE RED WINE
'24037001000769',BR-LA-20043,240001,03/13/2024,FLUX CAPACITOR,GILLA BREWING COMPANY,23,LOUISIANA,902,ALE
'24038001000806',TX-I-1277,241005,03/05/2024,,NC'NEAN,5K,SCOTLAND,153,SINGLE MALT SCOTCH WHISKY
'24039001000416',NY-I-1749,24RENB,03/07/2024,RENOSU BIANCO,DETTORI,50,ITALY,81,TABLE WHITE WINE
'24039001000427',BWN-NJ-15048,240002,03/11/2024,,KENNEDY CELLARS,03,NEW JERSEY,80,TABLE RED WINE
'24039001000437',BWN-NJ-15048,240003,03/11/2024,,KENNEDY CELLARS,03,NEW JERSEY,80,TABLE RED WINE
'24039001000573',DSP-CT-21009,240001,03/05/2024,ORANGE WHIP,WAYPOINT SPIRITS,14,CONNECTICUT,643,VODKA SPECIALTIES
'24039001000644',BWN-OR-15047,240012,03/11/2024,CLASSIQUE,LANGE,38,OREGON,81,TABLE WHITE WINE
'24039001000774',TX-I-21562,245007,03/07/2024,AGAVE GIN,K1MERA,81,MEXICO,699,OTHER SPECIALTIES & PROPRIETARIES
'24040001000219',CA-I-16464,24MDGP,03/13/2024,GENEPI,MENAUD,69,CANADA,976,BITTERS - BEVERAGE*
'24040001000650',BR-IL-21062,240083,03/05/2024,ORANGE MARMALADE DOUBLE INDIA PALE ALE,MOODY TONGUE,04,ILLINOIS,902,ALE
'24043001000149',BR-TX-20266,24PAST,03/06/2024,AMERICAN PASTIME,ROADMAP BREWING CO.,44,TEXAS,901,BEER
'24043001000154',BWN-PA-21003,240002,03/11/2024,MAY FLOWERS,FRACTURED GRAPE WINE CELLARS,39,PENNSYLVANIA,82,TABLE FLAVORED WINE
'24043001000955',CA-I-21286,24FEB6,03/07/2024,,RAUMLAND SEKTHAUS,53,GERMANY,84,SPARKLING WINE/CHAMPAGNE
'24044001000332',BWN-PA-15046,242131,03/05/2024,HOLLENBACK,GROVEDALE WINERY,00,AMERICAN,81,TABLE WHITE WINE
'24044001000608',BWN-TX-21169,24MS23,03/04/2024,MAMA SAID THERE'D BE DAYS LIKE THIS,SIGNOR,44,TEXAS,81,TABLE WHITE WINE
'24045001000021',BR-PA-20332,240004,03/12/2024,,CRAZY GO HAZY,39,PENNSYLVANIA,902,ALE
'24045001000137',FL-I-22519,24NRB1,03/06/2024,,NOSTALGIA,70,CHILE,80,TABLE RED WINE
'24045001000954',BR-NY-BRK-2,24005C,03/01/2024,SPECIAL EFFECTS CLASSIC GOLDEN (NON-ALCOHOLIC),BROOKLYN BREWERY,02,NEW YORK,907,CEREAL BEVERAGES - NEAR BEER (NON ALCOHOLIC)
'24046001000313',WI-I-21066,24BC03,03/11/2024,,MARINA ESPUMANTE BRUT,52,SPAIN,84,SPARKLING WINE/CHAMPAGNE
'24046001000362',WI-I-21066,24BC05,03/11/2024,,MARINA ALTA,52,SPAIN,81,TABLE WHITE WINE
'24046001000870',BWN-OH-21378,240010,03/06/2024,GRAN FIESTA,COLDWATER CREEK WINERY,09,OHIO,83,TABLE FRUIT WINE
'24046001000885',BWN-OH-21378,240013,03/06/2024,VALLEY ROSÉ,COLDWATER CREEK WINERY,09,OHIO,80A,ROSE WINE
'24047001000084',BR-KY-20087,241834,03/01/2024,1834,TEN20 CRAFT BREWERY,22,KENTUCKY,901,BEER
'24047001000086',BR-KY-20087,24FPIG,03/01/2024,FLYING PIG,TEN20 CRAFT BREWERY,22,KENTUCKY,902,ALE
'24047001000288',MA-I-503,240007,03/05/2024,ROUGE TRADITION,DOMAINE ROLET,51,FRANCE,80,TABLE RED WINE
'24047001000296',DSP-RI-15003,240002,03/05/2024,AMERICAN MADE SPIRITS,SONS OF LIBERTY,40,RHODE ISLAND,641,WHISKY SPECIALTIES
'24047001000527',MD-I-15129,240202,03/05/2024,,TENUTA CUCCO,50,ITALY,80,TABLE RED WINE
'24047001000850',BWN-CA-23324,24PP11,03/12/2024,BLUE HAWAIIAN WINE COCKTAIL,KEG KRAFT,01,CALIFORNIA,82,TABLE FLAVORED WINE
'24048001000120',FL-I-22497,24JARA,03/05/2024,,BLUNDO LUCIA,50,ITALY,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'24049001000097',BWN-CA-16514,240003,03/04/2024,,CATALINA VINEYARDS,01,CALIFORNIA,80A,ROSE WINE
'24049001000105',BR-CO-PRO-15000,24DUNK,03/01/2024,DUNKEL,PROST BREWING COMPANY,13,COLORADO,901,BEER
'24049001000131',WA-I-21110,24GZSP,03/05/2024,SIGNET SPECTRUM,GROVER,5I,INDIA,80,TABLE RED WINE
'24049001000134',WA-I-21110,24GZS2,03/05/2024,SIGNET,GROVER,5I,INDIA,80,TABLE RED WINE
'24050001000161',BWN-PA-21352,240017,03/04/2024,PROPERTY PEAR,PHILADELPHIA MEAD COMPANY INC.,39,PENNSYLVANIA,82M,HONEY BASED TABLE WINE
